ano,rodada,data,mandante,gm,gv,visitante,local,perda_pontos_m,perda_pontos_v
2017,34,2017-11-07,Oeste,1,1,Figueirense,Arena Barueri,,
2017,34,2017-11-07,Brasil,2,0,Paraná,Bento Freitas,,
2017,34,2017-11-07,Londrina,2,0,Goiás,Estádio do Café,,
2017,34,2017-11-07,Náutico,1,3,Paysandu,Arena Pernambuco,,
2017,34,2017-11-07,CRB,2,0,Juventude,Rei Pelé,,
2017,34,2017-11-07,Ceará,2,2,Guarani,Castelão,,
2017,35,2017-11-10,Juventude,0,0,Oeste,Alfredo Jaconi,,
2017,35,2017-11-10,Paraná,2,0,Luverdense,Durival de Britto,,
2017,35,2017-11-10,ABC,3,1,Criciúma,Frasqueirão,,
2017,35,2017-11-11,Internacional,1,1,Vila Nova,Beira Rio,,
2017,35,2017-11-11,Boa,4,2,Santa Cruz,Melão,,
2017,35,2017-11-11,Náutico,1,2,Londrina,Arena Pernambuco,,
2017,35,2017-11-11,Figueirense,1,2,América-MG,Orlando Scarpelli,,
2017,35,2017-11-11,Goiás,0,0,Ceará,Serra Dourada,,
2017,35,2017-11-11,Guarani,2,1,CRB,Brinco de Ouro da Princesa,,
2017,35,2017-11-11,Paysandu,2,3,Brasil,Curuzu,,
2017,36,2017-11-14,Criciúma,0,0,Náutico,Heriberto Hulse,,
2017,36,2017-11-14,Londrina,1,0,Guarani,Estádio do Café,,
2017,36,2017-11-14,Vila Nova,1,1,Figueirense,Serra Dourada,,
2017,36,2017-11-14,Oeste,0,0,Internacional,Arena Barueri,,
2017,36,2017-11-14,Brasil,3,0,ABC,Bento Freitas,,
2017,36,2017-11-14,América-MG,1,0,Juventude,Independência,,
2017,36,2017-11-14,Luverdense,0,1,Boa,Passo das Emas,,
2017,36,2017-11-14,CRB,2,1,Goiás,Rei Pelé,,
2017,36,2017-11-14,Ceará,2,0,Paysandu,Castelão,,
2017,36,2017-11-14,Santa Cruz,0,0,Paraná,Arruda,,
2017,37,2017-11-17,Guarani,0,0,Luverdense,Brinco de Ouro da Princesa,,
2017,37,2017-11-17,Juventude,0,0,Figueirense,Alfredo Jaconi,,
2017,37,2017-11-18,Londrina,0,0,América-MG,Estádio do Café,,
2017,37,2017-11-18,Goiás,0,2,Internacional,Serra Dourada,,
2017,37,2017-11-18,Náutico,1,2,Vila Nova,Arruda,,
2017,37,2017-11-18,Boa,2,1,Brasil,Melão,,
2017,37,2017-11-18,Paysandu,4,2,Santa Cruz,Curuzu,,
2017,37,2017-11-18,CRB,0,1,Paraná,Rei Pelé,,
2017,37,2017-11-18,ABC,2,0,Oeste,Frasqueirão,,
2017,37,2017-11-18,Criciúma,1,1,Ceará,Heriberto Hulse,,
2017,38,2017-11-21,Santa Cruz,5,2,Juventude,Arruda,,
2017,38,2017-11-24,Brasil,3,2,Criciúma,Bento Freitas,,
2017,38,2017-11-24,Figueirense,1,0,Paysandu,Orlando Scarpelli,,
2017,38,2017-11-25,Vila Nova,0,1,Londrina,Serra Dourada,,
2017,38,2017-11-25,Oeste,1,1,Goiás,Arena Barueri,,
2017,38,2017-11-25,Ceará,1,0,ABC,Castelão,,
2017,38,2017-11-25,Paraná,1,1,Boa,Couto Pereira,,
2017,38,2017-11-25,América-MG,1,0,CRB,Independência,,
2017,38,2017-11-25,Luverdense,3,0,Náutico,Passo das Emas,,
2017,38,2017-11-25,Internacional,2,0,Guarani,Beira Rio,,
2018,1,2018-04-13,Fortaleza,2,1,Guarani,CASTELÃO (CE),,
2018,1,2018-04-13,Oeste,2,0,CRB,ARENA BARUERI,,
2018,1,2018-04-13,Atlético-GO,3,2,Criciúma,OLÍMPICO (GO),,
2018,1,2018-04-13,Figueirense,2,1,Juventude,ORLANDO SCARPELLI,,
2018,1,2018-04-14,Brasil,1,1,São Bento,BENTO FREITAS,,
2018,1,2018-04-14,Vila Nova,1,0,Avaí,SERRA DOURADA,,
2018,1,2018-04-14,CSA,2,1,Goiás,REI PELÉ,,
2018,1,2018-04-14,Londrina,1,0,Boa,ESTÁDIO DO CAFÉ,,
2018,1,2018-04-14,Sampaio Corrêa,2,0,Coritiba,CASTELÃO (MA),,
2018,1,2018-04-14,Ponte Preta,0,1,Paysandu,MOISÉS LUCARELLI,,
2018,2,2018-04-17,Boa,0,2,Fortaleza,MUNICIPAL DE VARGINHA,,
2018,2,2018-04-17,Coritiba,1,0,Atlético-GO,COUTO PEREIRA,,
2018,2,2018-04-20,Juventude,1,1,Oeste,ALFREDO JACONI,,
2018,2,2018-04-20,São Bento,2,1,CSA,WALTER RIBEIRO,,
2018,2,2018-04-20,Paysandu,1,0,Londrina,CURUZU,,
2018,2,2018-04-21,Guarani,2,0,Sampaio Corrêa,BRINCO DE OURO,,
2018,2,2018-04-21,Avaí,2,2,Brasil,RESSACADA,,
2018,2,2018-04-21,Goiás,0,2,Figueirense,SERRA DOURADA,,
2018,2,2018-04-21,CRB,0,1,Vila Nova,REI PELÉ,,
2018,2,2018-04-21,Criciúma,0,1,Ponte Preta,HERIBERTO HÜLSE,,
2018,3,2018-04-24,Atlético-GO,3,2,Guarani,OLÍMPICO (GO),,
2018,3,2018-04-24,Fortaleza,3,1,CRB,CASTELÃO (CE),,
2018,3,2018-04-27,Figueirense,2,0,Boa,ORLANDO SCARPELLI,,
2018,3,2018-04-27,CSA,5,1,Oeste,REI PELÉ,,
2018,3,2018-04-27,Coritiba,2,1,Criciúma,COUTO PEREIRA,,
2018,3,2018-04-28,Juventude,1,3,Avaí,ALFREDO JACONI,,
2018,3,2018-04-28,Vila Nova,3,1,Sampaio Corrêa,SERRA DOURADA,,
2018,3,2018-04-28,Paysandu,2,1,Brasil,CURUZU,,
2018,3,2018-04-28,Ponte Preta,0,1,Londrina,MOISÉS LUCARELLI,,
2018,3,2018-04-28,São Bento,1,1,Goiás,WALTER RIBEIRO,,
2018,4,2018-05-01,Criciúma,1,3,CSA,HERIBERTO HÜLSE,,
2018,4,2018-05-01,Boa,1,2,Juventude,MUNICIPAL DE VARGINHA,,
2018,4,2018-05-01,Brasil,1,0,Figueirense,BENTO FREITAS,,
2018,4,2018-05-01,Londrina,1,1,Fortaleza,ESTÁDIO DO CAFÉ,,
2018,4,2018-05-04,Sampaio Corrêa,1,1,Paysandu,CASTELÃO (MA),,
2018,4,2018-05-04,CRB,3,1,Atlético-GO,REI PELÉ,,
2018,4,2018-05-04,Oeste,1,1,Coritiba,ARENA BARUERI,,
2018,4,2018-05-05,Avaí,1,1,São Bento,RESSACADA,,
2018,4,2018-05-05,Goiás,1,3,Vila Nova,SERRA DOURADA,,
2018,4,2018-05-05,Guarani,2,3,Ponte Preta,BRINCO DE OURO,,
2018,5,2018-05-07,Sampaio Corrêa,2,3,CRB,CASTELÃO (MA),,
2018,5,2018-05-08,Guarani,1,0,Criciúma,BRINCO DE OURO,,
2018,5,2018-05-08,Coritiba,1,0,Brasil,COUTO PEREIRA,,
2018,5,2018-05-11,Juventude,1,1,Paysandu,ALFREDO JACONI,,
2018,5,2018-05-11,Atlético-GO,0,0,Londrina,OLÍMPICO (GO),,
2018,5,2018-05-12,São Bento,1,0,Oeste,WALTER RIBEIRO,,
2018,5,2018-05-12,Figueirense,0,1,Avaí,ORLANDO SCARPELLI,,
2018,5,2018-05-12,CSA,1,0,Boa,REI PELÉ,,
2018,5,2018-05-12,Fortaleza,3,0,Goiás,CASTELÃO (CE),,
2018,5,2018-05-13,Vila Nova,0,0,Ponte Preta,SERRA DOURADA,,
2018,6,2018-05-15,CRB,0,4,Avaí,REI PELÉ,,
2018,6,2018-05-15,Criciúma,0,0,Juventude,HERIBERTO HÜLSE,,
2018,6,2018-05-18,Goiás,1,1,Guarani,SERRA DOURADA,,
2018,6,2018-05-18,Figueirense,1,3,Fortaleza,ORLANDO SCARPELLI,,
2018,6,2018-05-19,Ponte Preta,1,3,Atlético-GO,NABI ABI CHEDID,,
2018,6,2018-05-19,Oeste,2,0,Vila Nova,ARENA BARUERI,,
2018,6,2018-05-19,Londrina,1,2,CSA,ESTÁDIO DO CAFÉ,,
2018,6,2018-05-19,Paysandu,1,1,São Bento,CURUZU,,
2018,6,2018-05-19,Boa,1,1,Coritiba,MUNICIPAL DE VARGINHA,,
2018,6,2018-05-19,Brasil,1,2,Sampaio Corrêa,BENTO FREITAS,,
2018,7,2018-05-22,CSA,1,4,Figueirense,REI PELÉ,,
2018,7,2018-05-22,Fortaleza,2,0,Criciúma,CASTELÃO (CE),,
2018,7,2018-05-25,Avaí,3,1,Paysandu,RESSACADA,,
2018,7,2018-05-25,Atlético-GO,2,2,Oeste,OLÍMPICO (GO),,
2018,7,2018-05-25,Coritiba,2,0,Vila Nova,COUTO PEREIRA,,
2018,7,2018-05-26,São Bento,2,2,Juventude,WALTER RIBEIRO,,
2018,7,2018-05-26,Brasil,3,0,Londrina,BENTO FREITAS,,
2018,7,2018-05-26,Goiás,1,2,Boa,SERRA DOURADA,,
2018,7,2018-05-26,Guarani,2,0,CRB,BRINCO DE OURO,,
2018,7,2018-05-28,Sampaio Corrêa,1,0,Ponte Preta,CASTELÃO (MA),,
2018,8,2018-05-29,São Bento,1,1,Figueirense,WALTER RIBEIRO,,
2018,8,2018-05-29,Londrina,3,2,Coritiba,ESTÁDIO DO CAFÉ,,
2018,8,2018-06-01,Juventude,1,0,Guarani,ALFREDO JACONI,,
2018,8,2018-06-01,Vila Nova,0,1,CSA,SERRA DOURADA,,
2018,8,2018-06-01,Avaí,0,1,Criciúma,RESSACADA,,
2018,8,2018-06-01,Paysandu,2,0,Boa,CURUZU,,
2018,8,2018-06-02,Fortaleza,1,0,Sampaio Corrêa,CASTELÃO (CE),,
2018,8,2018-06-02,Atlético-GO,1,3,Goiás,OLÍMPICO (GO),,
2018,8,2018-06-02,CRB,1,1,Brasil,REI PELÉ,,
2018,8,2018-06-02,Ponte Preta,1,1,Oeste,MOISÉS LUCARELLI,,
2018,9,2018-06-05,Juventude,2,2,Atlético-GO,ALFREDO JACONI,,
2018,9,2018-06-05,Figueirense,1,1,Londrina,ORLANDO SCARPELLI,,
2018,9,2018-06-05,Criciúma,4,1,Paysandu,HERIBERTO HÜLSE,,
2018,9,2018-06-05,Coritiba,1,0,CRB,COUTO PEREIRA,,
2018,9,2018-06-05,Boa,2,2,São Bento,MUNICIPAL DE VARGINHA,,
2018,9,2018-06-05,CSA,1,2,Guarani,REI PELÉ,,
2018,9,2018-06-05,Sampaio Corrêa,1,1,Avaí,CASTELÃO (MA),,
2018,9,2018-06-05,Ponte Preta,2,1,Goiás,MOISÉS LUCARELLI,,
2018,9,2018-06-05,Oeste,0,0,Brasil,ARENA BARUERI,,
2018,9,2018-06-05,Vila Nova,0,0,Fortaleza,SERRA DOURADA,,
2018,10,2018-06-08,Londrina,0,1,Juventude,ESTÁDIO DO CAFÉ,,
2018,10,2018-06-08,Goiás,2,1,Paysandu,OLÍMPICO (GO),,
2018,10,2018-06-08,Avaí,2,0,Coritiba,RESSACADA,,
2018,10,2018-06-09,Guarani,1,1,Vila Nova,BRINCO DE OURO,,
2018,10,2018-06-09,São Bento,2,1,Fortaleza,WALTER RIBEIRO,,
2018,10,2018-06-09,Criciúma,1,1,Boa,HERIBERTO HÜLSE,,
2018,10,2018-06-09,CSA,0,0,CRB,REI PELÉ,,
2018,10,2018-06-09,Sampaio Corrêa,2,0,Oeste,CASTELÃO (MA),,
2018,10,2018-06-09,Atlético-GO,3,4,Figueirense,OLÍMPICO (GO),,
2018,10,2018-06-09,Brasil,0,2,Ponte Preta,BENTO FREITAS,,
2018,11,2018-06-11,Juventude,1,1,Coritiba,ALFREDO JACONI,,
2018,11,2018-06-12,Londrina,1,3,Goiás,ESTÁDIO DO CAFÉ,,
2018,11,2018-06-12,Figueirense,1,0,Sampaio Corrêa,ORLANDO SCARPELLI,,
2018,11,2018-06-14,Guarani,0,0,São Bento,BRINCO DE OURO,,
2018,11,2018-06-15,Fortaleza,2,0,Brasil,CASTELÃO (CE),,
2018,11,2018-06-15,Boa,0,2,Avaí,MUNICIPAL DE VARGINHA,,
2018,11,2018-06-15,CRB,2,0,Ponte Preta,REI PELÉ,,
2018,11,2018-06-16,Vila Nova,0,0,Atlético-GO,SERRA DOURADA,,
2018,11,2018-06-16,Oeste,2,2,Criciúma,ARENA BARUERI,,
2018,11,2018-06-16,Paysandu,0,0,CSA,CURUZU,,
2018,12,2018-06-19,Ponte Preta,1,1,CSA,MOISÉS LUCARELLI,,
2018,12,2018-06-19,Avaí,3,3,Guarani,RESSACADA,,
2018,12,2018-06-21,Brasil,1,0,Criciúma,BENTO FREITAS,,
2018,12,2018-06-21,Goiás,1,1,Juventude,SERRA DOURADA,,
2018,12,2018-06-23,Coritiba,1,1,Figueirense,COUTO PEREIRA,,
2018,12,2018-06-23,São Bento,0,1,Londrina,WALTER RIBEIRO,,
2018,12,2018-06-23,Fortaleza,1,2,Oeste,CASTELÃO (CE),,
2018,12,2018-06-23,Boa,0,2,Vila Nova,MUNICIPAL DE VARGINHA,,
2018,12,2018-06-23,Sampaio Corrêa,2,3,Atlético-GO,CASTELÃO (MA),,
2018,12,2018-06-23,CRB,1,1,Paysandu,REI PELÉ,,
2018,13,2018-06-26,Juventude,0,1,Vila Nova,ALFREDO JACONI,,
2018,13,2018-06-26,Oeste,1,0,Avaí,ARENA BARUERI,,
2018,13,2018-06-26,Goiás,2,1,CRB,OLÍMPICO (GO),,
2018,13,2018-06-29,CSA,2,2,Coritiba,REI PELÉ,,
2018,13,2018-06-29,Atlético-GO,2,1,Brasil,OLÍMPICO (GO),,
2018,13,2018-06-29,Guarani,1,1,Boa,BRINCO DE OURO,,
2018,13,2018-06-30,Figueirense,0,2,Ponte Preta,ORLANDO SCARPELLI,,
2018,13,2018-06-30,Criciúma,1,0,São Bento,HERIBERTO HÜLSE,,
2018,13,2018-06-30,Paysandu,0,1,Fortaleza,MANGUEIRÃO,,
2018,13,2018-07-01,Londrina,1,1,Sampaio Corrêa,ESTÁDIO DO CAFÉ,,
2018,14,2018-07-04,Coritiba,2,0,Paysandu,COUTO PEREIRA,,
2018,14,2018-07-04,Avaí,0,1,Goiás,RESSACADA,,
2018,14,2018-07-04,Atlético-GO,2,0,Boa,OLÍMPICO (GO),,
2018,14,2018-07-04,CRB,1,0,São Bento,REI PELÉ,,
2018,14,2018-07-05,Oeste,0,1,Guarani,ARENA BARUERI,,
2018,14,2018-07-05,Brasil,0,2,CSA,BENTO FREITAS,,
2018,14,2018-07-05,Vila Nova,1,1,Londrina,SERRA DOURADA,,
2018,14,2018-07-05,Criciúma,1,1,Figueirense,HERIBERTO HÜLSE,,
2018,14,2018-07-08,Ponte Preta,2,0,Fortaleza,MOISÉS LUCARELLI,,
2018,14,2018-07-17,Sampaio Corrêa,0,0,Juventude,CASTELÃO (MA),,
2018,15,2018-07-09,Guarani,2,1,Coritiba,BRINCO DE OURO,,
2018,15,2018-07-09,Figueirense,1,2,Oeste,ORLANDO SCARPELLI,,
2018,15,2018-07-12,Londrina,1,2,Avaí,ESTÁDIO DO CAFÉ,,
2018,15,2018-07-12,Paysandu,1,2,Vila Nova,CURUZU,,
2018,15,2018-07-13,Brasil,1,1,Juventude,BENTO FREITAS,,
2018,15,2018-07-13,Goiás,2,1,Criciúma,OLÍMPICO (GO),,
2018,15,2018-07-13,Boa,0,1,CRB,MUNICIPAL DE VARGINHA,,
2018,15,2018-07-13,CSA,1,0,Sampaio Corrêa,REI PELÉ,,
2018,15,2018-07-14,Fortaleza,0,1,Atlético-GO,CASTELÃO (CE),,
2018,15,2018-07-14,São Bento,0,2,Ponte Preta,WALTER RIBEIRO,,
2018,16,2018-07-17,Avaí,0,0,Atlético-GO,RESSACADA,,
2018,16,2018-07-17,Vila Nova,0,0,Brasil,SERRA DOURADA,,
2018,16,2018-07-17,Guarani,2,3,Figueirense,BRINCO DE OURO,,
2018,16,2018-07-20,Criciúma,2,1,Londrina,HERIBERTO HÜLSE,,
2018,16,2018-07-20,Sampaio Corrêa,1,3,Goiás,CASTELÃO (MA),,
2018,16,2018-07-20,CSA,0,0,Fortaleza,REI PELÉ,,
2018,16,2018-07-21,Juventude,1,0,CRB,ALFREDO JACONI,,
2018,16,2018-07-21,Coritiba,2,2,São Bento,COUTO PEREIRA,,
2018,16,2018-07-21,Oeste,2,2,Paysandu,ARENA BARUERI,,
2018,16,2018-07-21,Boa,2,1,Ponte Preta,MUNICIPAL DE VARGINHA,,
2018,17,2018-07-23,Atlético-GO,2,2,CSA,OLÍMPICO (GO),,
2018,17,2018-07-24,Brasil,2,0,Boa,BENTO FREITAS,,
2018,17,2018-07-24,Figueirense,2,1,Vila Nova,ORLANDO SCARPELLI,,
2018,17,2018-07-24,Goiás,0,1,Coritiba,OLÍMPICO (GO),,
2018,17,2018-07-24,Londrina,3,0,Oeste,ESTÁDIO DO CAFÉ,,
2018,17,2018-07-24,Ponte Preta,0,1,Juventude,FONTE LUMINOSA,,
2018,17,2018-07-24,CRB,0,0,Criciúma,REI PELÉ,,
2018,17,2018-07-24,Paysandu,1,0,Guarani,CURUZU,,
2018,17,2018-07-24,São Bento,2,1,Sampaio Corrêa,WALTER RIBEIRO,,
2018,17,2018-07-24,Fortaleza,1,1,Avaí,CASTELÃO (CE),,
2018,18,2018-07-27,Avaí,0,0,CSA,RESSACADA,,
2018,18,2018-07-27,Paysandu,2,0,Figueirense,CURUZU,,
2018,18,2018-07-28,Guarani,2,1,Brasil,BRINCO DE OURO,,
2018,18,2018-07-28,São Bento,2,1,Atlético-GO,WALTER RIBEIRO,,
2018,18,2018-07-28,Juventude,0,3,Fortaleza,ALFREDO JACONI,,
2018,18,2018-07-28,Goiás,1,0,Oeste,OLÍMPICO (GO),,
2018,18,2018-07-28,CRB,1,1,Londrina,REI PELÉ,,
2018,18,2018-07-28,Criciúma,1,0,Vila Nova,HERIBERTO HÜLSE,,
2018,18,2018-07-28,Coritiba,0,0,Ponte Preta,COUTO PEREIRA,,
2018,18,2018-07-28,Boa,3,1,Sampaio Corrêa,MUNICIPAL DE VARGINHA,,
2018,19,2018-07-31,Figueirense,0,0,CRB,ORLANDO SCARPELLI,,
2018,19,2018-07-31,Atlético-GO,1,0,Paysandu,OLÍMPICO (GO),,
2018,19,2018-08-03,Londrina,1,2,Guarani,ESTÁDIO DO CAFÉ,,
2018,19,2018-08-03,Oeste,1,1,Boa,ARENA BARUERI,,
2018,19,2018-08-03,CSA,1,0,Juventude,REI PELÉ,,
2018,19,2018-08-04,Brasil,1,0,Goiás,BENTO FREITAS,,
2018,19,2018-08-04,Fortaleza,2,1,Coritiba,CASTELÃO (CE),,
2018,19,2018-08-04,Vila Nova,1,0,São Bento,SERRA DOURADA,,
2018,19,2018-08-04,Ponte Preta,2,2,Avaí,FONTE LUMINOSA,,
2018,19,2018-08-04,Sampaio Corrêa,0,1,Criciúma,CASTELÃO (MA),,
2018,20,2018-08-07,Avaí,1,0,Vila Nova,RESSACADA,,
2018,20,2018-08-07,Paysandu,0,4,Ponte Preta,CURUZU,,
2018,20,2018-08-10,Goiás,3,0,CSA,OLÍMPICO (GO),,
2018,20,2018-08-10,Boa,1,0,Londrina,MUNICIPAL DE VARGINHA,,
2018,20,2018-08-10,Coritiba,0,0,Sampaio Corrêa,COUTO PEREIRA,,
2018,20,2018-08-11,Guarani,2,3,Fortaleza,BRINCO DE OURO,,
2018,20,2018-08-11,São Bento,1,1,Brasil,WALTER RIBEIRO,,
2018,20,2018-08-11,Criciúma,1,1,Atlético-GO,HERIBERTO HÜLSE,,
2018,20,2018-08-11,CRB,0,1,Oeste,REI PELÉ,,
2018,20,2018-08-11,Juventude,0,0,Figueirense,ALFREDO JACONI,,
2018,21,2018-08-14,Brasil,1,1,Avaí,BENTO FREITAS,,
2018,21,2018-08-14,Ponte Preta,3,1,Criciúma,MOISÉS LUCARELLI,,
2018,21,2018-08-17,Londrina,2,1,Paysandu,ESTÁDIO DO CAFÉ,,
2018,21,2018-08-17,Vila Nova,0,0,CRB,SERRA DOURADA,,
2018,21,2018-08-17,Figueirense,1,2,Goiás,ORLANDO SCARPELLI,,
2018,21,2018-08-18,Oeste,0,0,Juventude,ARENA BARUERI,,
2018,21,2018-08-18,Fortaleza,2,1,Boa,CASTELÃO (CE),,
2018,21,2018-08-18,Atlético-GO,1,0,Coritiba,ANTÔNIO ACCIOLY,,
2018,21,2018-08-18,Sampaio Corrêa,0,2,Guarani,CASTELÃO (MA),,
2018,21,2018-08-18,CSA,1,0,São Bento,REI PELÉ,,
2018,22,2018-08-21,Brasil,0,0,Paysandu,BENTO FREITAS,,
2018,22,2018-08-21,Avaí,1,0,Juventude,RESSACADA,,
2018,22,2018-08-21,Criciúma,2,2,Coritiba,HERIBERTO HÜLSE,,
2018,22,2018-08-21,Londrina,1,0,Ponte Preta,ESTÁDIO DO CAFÉ,,
2018,22,2018-08-21,Goiás,2,1,São Bento,OLÍMPICO (GO),,
2018,22,2018-08-21,Boa,0,2,Figueirense,MUNICIPAL DE VARGINHA,,
2018,22,2018-08-21,CRB,2,1,Fortaleza,REI PELÉ,,
2018,22,2018-08-21,Guarani,2,0,Atlético-GO,BRINCO DE OURO,,
2018,22,2018-08-21,Oeste,2,1,CSA,ARENA BARUERI,,
2018,22,2018-08-21,Sampaio Corrêa,0,0,Vila Nova,CASTELÃO (MA),,
2018,23,2018-08-24,Figueirense,1,1,Brasil,ORLANDO SCARPELLI,,
2018,23,2018-08-24,Coritiba,0,2,Oeste,COUTO PEREIRA,,
2018,23,2018-08-24,Atlético-GO,1,0,CRB,ANTÔNIO ACCIOLY,,
2018,23,2018-08-25,Ponte Preta,0,0,Guarani,MOISÉS LUCARELLI,,
2018,23,2018-08-25,São Bento,0,1,Avaí,WALTER RIBEIRO,,
2018,23,2018-08-25,Vila Nova,3,0,Goiás,SERRA DOURADA,,
2018,23,2018-08-25,CSA,3,0,Criciúma,REI PELÉ,,
2018,23,2018-08-25,Paysandu,0,1,Sampaio Corrêa,CURUZU,,
2018,23,2018-08-25,Fortaleza,2,1,Londrina,CASTELÃO (CE),,
2018,23,2018-08-25,Juventude,0,0,Boa,ALFREDO JACONI,,
2018,24,2018-08-27,Brasil,0,1,Coritiba,BENTO FREITAS,,
2018,24,2018-08-28,Criciúma,0,0,Guarani,HERIBERTO HÜLSE,,
2018,24,2018-08-28,Oeste,0,1,São Bento,ARENA BARUERI,,
2018,24,2018-08-31,Londrina,4,1,Atlético-GO,ESTÁDIO DO CAFÉ,,
2018,24,2018-08-31,Paysandu,3,3,Juventude,CURUZU,,
2018,24,2018-08-31,Ponte Preta,1,1,Vila Nova,MOISÉS LUCARELLI,,
2018,24,2018-08-31,CRB,2,1,Sampaio Corrêa,REI PELÉ,,
2018,24,2018-09-01,Avaí,0,1,Figueirense,RESSACADA,,
2018,24,2018-09-01,Goiás,3,1,Fortaleza,OLÍMPICO (GO),,
2018,24,2018-09-01,Boa,3,0,CSA,MUNICIPAL DE VARGINHA,,
2018,25,2018-09-03,Vila Nova,1,1,Oeste,SERRA DOURADA,,
2018,25,2018-09-04,Guarani,0,2,Goiás,BRINCO DE OURO,,
2018,25,2018-09-04,Avaí,1,0,CRB,RESSACADA,,
2018,25,2018-09-04,Atlético-GO,2,0,Ponte Preta,ANTÔNIO ACCIOLY,,
2018,25,2018-09-04,Coritiba,2,1,Boa,COUTO PEREIRA,,
2018,25,2018-09-04,São Bento,1,0,Paysandu,WALTER RIBEIRO,,
2018,25,2018-09-04,Juventude,0,1,Criciúma,ALFREDO JACONI,,
2018,25,2018-09-04,CSA,4,1,Londrina,REI PELÉ,,
2018,25,2018-09-04,Fortaleza,2,2,Figueirense,CASTELÃO (CE),,
2018,25,2018-09-04,Sampaio Corrêa,1,2,Brasil,CASTELÃO (MA),,
2018,26,2018-09-07,Oeste,1,2,Atlético-GO,ARENA BARUERI,,
2018,26,2018-09-07,Boa,1,0,Goiás,MUNICIPAL DE VARGINHA,,
2018,26,2018-09-07,CRB,1,1,Guarani,REI PELÉ,,
2018,26,2018-09-07,Paysandu,2,1,Avaí,CURUZU,,
2018,26,2018-09-08,Juventude,0,2,São Bento,ALFREDO JACONI,,
2018,26,2018-09-08,Figueirense,1,2,CSA,ORLANDO SCARPELLI,,
2018,26,2018-09-08,Criciúma,2,0,Fortaleza,HERIBERTO HÜLSE,,
2018,26,2018-09-08,Londrina,1,0,Brasil,ESTÁDIO DO CAFÉ,,
2018,26,2018-09-08,Ponte Preta,0,0,Sampaio Corrêa,MOISÉS LUCARELLI,,
2018,26,2018-09-08,Vila Nova,2,1,Coritiba,SERRA DOURADA,,
2018,27,2018-09-11,CSA,1,2,Vila Nova,REI PELÉ,,
2018,27,2018-09-13,Guarani,1,0,Juventude,BRINCO DE OURO,,
2018,27,2018-09-14,Coritiba,0,1,Londrina,COUTO PEREIRA,,
2018,27,2018-09-14,Figueirense,2,2,São Bento,ORLANDO SCARPELLI,,
2018,27,2018-09-14,Sampaio Corrêa,1,0,Fortaleza,CASTELÃO (MA),,
2018,27,2018-09-15,Brasil,1,0,CRB,BENTO FREITAS,,
2018,27,2018-09-15,Criciúma,3,2,Avaí,HERIBERTO HÜLSE,,
2018,27,2018-09-15,Boa,1,1,Paysandu,MUNICIPAL DE VARGINHA,,
2018,27,2018-09-15,Goiás,2,1,Atlético-GO,OLÍMPICO (GO),,
2018,27,2018-09-15,Oeste,0,0,Ponte Preta,ARENA BARUERI,,
2018,28,2018-09-18,Atlético-GO,0,1,Juventude,ANTÔNIO ACCIOLY,,
2018,28,2018-09-18,Londrina,2,0,Figueirense,ESTÁDIO DO CAFÉ,,
2018,28,2018-09-21,Goiás,2,2,Ponte Preta,OLÍMPICO (GO),,
2018,28,2018-09-21,São Bento,0,0,Boa,WALTER RIBEIRO,,
2018,28,2018-09-21,CRB,1,1,Coritiba,REI PELÉ,,
2018,28,2018-09-21,Fortaleza,2,0,Vila Nova,CASTELÃO (CE),,
2018,28,2018-09-22,Brasil,1,3,Oeste,BENTO FREITAS,,
2018,28,2018-09-22,Paysandu,1,1,Criciúma,CURUZU,,
2018,28,2018-09-22,Guarani,1,0,CSA,BRINCO DE OURO,,
2018,28,2018-09-22,Avaí,3,1,Sampaio Corrêa,RESSACADA,,
2018,29,2018-09-25,Fortaleza,2,1,São Bento,CASTELÃO (CE),,
2018,29,2018-09-25,Ponte Preta,0,1,Brasil,MOISÉS LUCARELLI,,
2018,29,2018-09-27,Juventude,0,0,Londrina,ALFREDO JACONI,,
2018,29,2018-09-28,Paysandu,2,3,Goiás,CURUZU,,
2018,29,2018-09-28,Vila Nova,1,1,Guarani,SERRA DOURADA,,
2018,29,2018-09-29,Oeste,0,0,Sampaio Corrêa,ARENA BARUERI,,
2018,29,2018-09-29,Figueirense,2,2,Atlético-GO,ORLANDO SCARPELLI,,
2018,29,2018-09-29,CRB,0,0,CSA,REI PELÉ,,
2018,29,2018-09-29,Coritiba,1,0,Avaí,COUTO PEREIRA,,
2018,29,2018-09-29,Boa,1,2,Criciúma,MUNICIPAL DE VARGINHA,,
2018,30,2018-10-02,Sampaio Corrêa,1,0,Figueirense,CASTELÃO (MA),,
2018,30,2018-10-02,Criciúma,0,0,Oeste,HERIBERTO HÜLSE,,
2018,30,2018-10-02,Goiás,0,0,Londrina,OLÍMPICO (GO),,
2018,30,2018-10-02,CSA,1,0,Paysandu,REI PELÉ,,
2018,30,2018-10-05,São Bento,1,0,Guarani,WALTER RIBEIRO,,
2018,30,2018-10-05,Brasil,0,1,Fortaleza,BENTO FREITAS,,
2018,30,2018-10-05,Avaí,2,0,Boa,RESSACADA,,
2018,30,2018-10-05,Coritiba,2,1,Juventude,COUTO PEREIRA,,
2018,30,2018-10-06,Atlético-GO,2,2,Vila Nova,ANTÔNIO ACCIOLY,,
